LocationID,Location,Date,Value,Rank,Anomaly,Mean
1500,Kentucky,2019-02-01,42.3,115,5.8,36.5
1500,Kentucky,2019-03-01,43.1,39,-2.3,45.4
1500,Kentucky,2019-04-01,57.8,98,2.6,55.2
1500,Kentucky,2019-05-01,68.4,116,4.0,64.4
1500,Kentucky,2019-06-01,71.9,44,-0.7,72.6
1500,Kentucky,2019-07-01,77.4,93,1.1,76.3
1500,Kentucky,2019-08-01,75.6,82,0.8,74.8
1500,Kentucky,2019-09-01,74.8,126,6.2,68.6
1500,Kentucky,2019-10-01,60.0,109,3.0,57
1500,Kentucky,2019-11-01,41.2,11,-4.1,45.3
1500,Kentucky,2019-12-01,42.1,116,5.9,36.2
1500,Kentucky,2020-01-01,40.2,115,6.6,33.6
1500,Kentucky,2020-02-01,39.7,92,3.2,36.5
1500,Kentucky,2020-03-01,51.4,115,6.0,45.4
1500,Kentucky,2020-04-01,52.8,20,-2.4,55.2
1500,Kentucky,2020-05-01,62.3,31,-2.1,64.4
1500,Kentucky,2020-06-01,72.6,61,0.0,72.6
1500,Kentucky,2020-07-01,78.7,112,2.4,76.3
1500,Kentucky,2020-08-01,74.8,59,0.0,74.8
1500,Kentucky,2020-09-01,68.2,55,-0.4,68.6
1500,Kentucky,2020-10-01,57.7,70,0.7,57
1500,Kentucky,2020-11-01,50.0,116,4.7,45.3
1500,Kentucky,2020-12-01,37.3,74,1.1,36.2
1500,Kentucky,2021-01-01,35.7,85,2.1,33.6
1500,Kentucky,2021-02-01,32.3,25,-4.2,36.5
1500,Kentucky,2021-03-01,50.5,112,5.1,45.4
1500,Kentucky,2021-04-01,54.5,46,-0.7,55.2
1500,Kentucky,2021-05-01,62.4,33,-2.0,64.4
1500,Kentucky,2021-06-01,73.4,77,0.8,72.6
1500,Kentucky,2021-07-01,75.8,51,-0.5,76.3
1500,Kentucky,2021-08-01,76.6,103,1.8,74.8
1500,Kentucky,2021-09-01,68.9,69,0.3,68.6
1500,Kentucky,2021-10-01,62.4,120,5.4,57
1600,Louisiana,1895-01-01,47.6,45,-1.7,49.3
1600,Louisiana,1895-02-01,41.2,1,-11.2,52.4
1600,Louisiana,1895-03-01,59.3,65,0.3,59
1600,Louisiana,1895-04-01,65.8,54,-0.5,66.3
1600,Louisiana,1895-05-01,72.6,39,-0.8,73.4
1600,Louisiana,1895-06-01,79.6,49,-0.2,79.8
1600,Louisiana,1895-07-01,81.6,46,-0.3,81.9
1600,Louisiana,1895-08-01,81.1,39,-0.5,81.6
1600,Louisiana,1895-09-01,79.6,109,2.4,77.2
1600,Louisiana,1895-10-01,63.2,6,-4.2,67.4
1600,Louisiana,1895-11-01,55.9,44,-1.5,57.4
1600,Louisiana,1895-12-01,49.8,45,-1.1,50.9
1600,Louisiana,1896-01-01,47.6,45,-1.7,49.3
1600,Louisiana,1896-02-01,52.0,55,-0.4,52.4
1600,Louisiana,1896-03-01,57.5,41,-1.5,59
1600,Louisiana,1896-04-01,69.9,116,3.6,66.3
1600,Louisiana,1896-05-01,77.8,126,4.4,73.4
1600,Louisiana,1896-06-01,80.4,86,0.6,79.8
1600,Louisiana,1896-07-01,83.7,122,1.8,81.9
1600,Louisiana,1896-08-01,83.4,110,1.8,81.6
1600,Louisiana,1896-09-01,77.0,54,-0.2,77.2
1600,Louisiana,1896-10-01,66.6,41,-0.8,67.4
1600,Louisiana,1896-11-01,60.6,102,3.2,57.4
1600,Louisiana,1896-12-01,50.4,55,-0.5,50.9
1600,Louisiana,1897-01-01,46.2,28,-3.1,49.3
1600,Louisiana,1897-02-01,54.3,88,1.9,52.4
1600,Louisiana,1897-03-01,66.1,122,7.1,59
1600,Louisiana,1897-04-01,66.5,69,0.2,66.3
1600,Louisiana,1897-05-01,72.1,29,-1.3,73.4
1600,Louisiana,1897-06-01,81.1,101,1.3,79.8
1600,Louisiana,1897-07-01,83.0,105,1.1,81.9
1600,Louisiana,1897-08-01,81.5,56,-0.1,81.6
1600,Louisiana,1897-09-01,77.1,61,-0.1,77.2
1600,Louisiana,1897-10-01,70.7,114,3.2,67.5
1600,Louisiana,1897-11-01,58.5,76,1.1,57.4
1600,Louisiana,1897-12-01,50.4,55,-0.5,50.9
1600,Louisiana,1898-01-01,53.6,105,4.3,49.3
1600,Louisiana,1898-02-01,53.6,80,1.2,52.4
1600,Louisiana,1898-03-01,61.7,93,2.7,59
1600,Louisiana,1898-04-01,62.6,5,-3.7,66.3
1600,Louisiana,1898-05-01,74.8,97,1.4,73.4
1600,Louisiana,1898-06-01,80.2,80,0.4,79.8
1600,Louisiana,1898-07-01,81.2,31,-0.7,81.9
1600,Louisiana,1898-08-01,81.1,39,-0.5,81.6
1600,Louisiana,1898-09-01,78.2,87,1.0,77.2
1600,Louisiana,1898-10-01,64.8,15,-2.6,67.4
1600,Louisiana,1898-11-01,52.9,4,-4.5,57.4
1600,Louisiana,1898-12-01,46.8,11,-4.1,50.9
1600,Louisiana,1899-01-01,48.4,52,-0.9,49.3
1600,Louisiana,1899-02-01,43.2,4,-9.2,52.4
1600,Louisiana,1899-03-01,60.6,84,1.6,59
1600,Louisiana,1899-04-01,64.6,26,-1.7,66.3
1600,Louisiana,1899-05-01,78.1,127,4.7,73.4
1600,Louisiana,1899-06-01,80.2,80,0.4,79.8
1600,Louisiana,1899-07-01,82.6,94,0.7,81.9
1600,Louisiana,1899-08-01,83.3,108,1.7,81.6
1600,Louisiana,1899-09-01,74.8,9,-2.4,77.2
1600,Louisiana,1899-10-01,69.6,102,2.2,67.4
1600,Louisiana,1899-11-01,58.2,72,0.8,57.4
1600,Louisiana,1899-12-01,49.4,35,-1.5,50.9
1600,Louisiana,1900-01-01,48.7,55,-0.6,49.3
1600,Louisiana,1900-02-01,49.0,27,-3.4,52.4
1600,Louisiana,1900-03-01,57.7,45,-1.3,59
1600,Louisiana,1900-04-01,67.0,79,0.7,66.3
1600,Louisiana,1900-05-01,73.9,75,0.5,73.4
1600,Louisiana,1900-06-01,79.8,54,0.0,79.8
1600,Louisiana,1900-07-01,81.0,23,-0.9,81.9
1600,Louisiana,1900-08-01,81.5,56,-0.1,81.6
1600,Louisiana,1900-09-01,81.4,124,4.2,77.2
1600,Louisiana,1900-10-01,70.9,117,3.4,67.5
1600,Louisiana,1900-11-01,59.3,83,1.9,57.4
1600,Louisiana,1900-12-01,50.8,69,-0.1,50.9
1600,Louisiana,1901-01-01,51.8,89,2.5,49.3
1600,Louisiana,1901-02-01,48.8,24,-3.6,52.4
1600,Louisiana,1901-03-01,57.6,43,-1.4,59
1600,Louisiana,1901-04-01,62.9,7,-3.4,66.3
1600,Louisiana,1901-05-01,72.4,37,-1.0,73.4
1600,Louisiana,1901-06-01,81.3,106,1.5,79.8
1600,Louisiana,1901-07-01,83.3,111,1.4,81.9
1600,Louisiana,1901-08-01,81.9,75,0.3,81.6
1600,Louisiana,1901-09-01,75.6,26,-1.6,77.2
1600,Louisiana,1901-10-01,66.5,39,-1.0,67.5
1600,Louisiana,1901-11-01,54.9,32,-2.5,57.4
1600,Louisiana,1901-12-01,48.1,19,-2.8,50.9
1600,Louisiana,1902-01-01,46.6,30,-2.7,49.3
1600,Louisiana,1902-02-01,46.2,9,-6.2,52.4
1600,Louisiana,1902-03-01,60.1,73,1.1,59
1600,Louisiana,1902-04-01,67.2,85,0.9,66.3
1600,Louisiana,1902-05-01,76.9,122,3.5,73.4
1600,Louisiana,1902-06-01,81.7,117,1.9,79.8
1600,Louisiana,1902-07-01,82.2,73,0.3,81.9
1600,Louisiana,1902-08-01,84.0,120,2.4,81.6
1600,Louisiana,1902-09-01,75.8,29,-1.4,77.2
1600,Louisiana,1902-10-01,66.7,44,-0.8,67.5
1600,Louisiana,1902-11-01,62.2,117,4.8,57.4
1600,Louisiana,1902-12-01,49.6,39,-1.3,50.9
1600,Louisiana,1903-01-01,47.2,41,-2.1,49.3
1600,Louisiana,1903-02-01,51.1,49,-1.3,52.4
1600,Louisiana,1903-03-01,61.4,89,2.4,59
1600,Louisiana,1903-04-01,65.3,44,-1.0,66.3
1600,Louisiana,1903-05-01,71.6,15,-1.8,73.4
1600,Louisiana,1903-06-01,75.5,1,-4.3,79.8
1600,Louisiana,1903-07-01,80.6,17,-1.3,81.9
1600,Louisiana,1903-08-01,81.4,52,-0.2,81.6
1600,Louisiana,1903-09-01,74.9,11,-2.3,77.2
1600,Louisiana,1903-10-01,65.6,24,-1.8,67.4
1600,Louisiana,1903-11-01,54.9,32,-2.5,57.4
1600,Louisiana,1903-12-01,46.6,10,-4.3,50.9
1600,Louisiana,1904-01-01,46.0,27,-3.3,49.3
1600,Louisiana,1904-02-01,55.8,102,3.4,52.4
1600,Louisiana,1904-03-01,63.4,109,4.4,59
1600,Louisiana,1904-04-01,64.5,25,-1.8,66.3
1600,Louisiana,1904-05-01,71.7,18,-1.7,73.4
1600,Louisiana,1904-06-01,79.9,64,0.1,79.8
1600,Louisiana,1904-07-01,79.7,2,-2.2,81.9
1600,Louisiana,1904-08-01,79.7,10,-1.9,81.6
1600,Louisiana,1904-09-01,78.8,98,1.6,77.2
1600,Louisiana,1904-10-01,68.5,80,1.0,67.5
1600,Louisiana,1904-11-01,55.9,44,-1.5,57.4
1600,Louisiana,1904-12-01,49.7,42,-1.2,50.9
1600,Louisiana,1905-01-01,44.1,13,-5.2,49.3
1600,Louisiana,1905-02-01,41.9,2,-10.5,52.4
1600,Louisiana,1905-03-01,62.4,105,3.4,59
1600,Louisiana,1905-04-01,67.3,89,1.0,66.3
1600,Louisiana,1905-05-01,76.9,122,3.5,73.4
1600,Louisiana,1905-06-01,81.3,106,1.5,79.8
1600,Louisiana,1905-07-01,80.1,6,-1.8,81.9
1600,Louisiana,1905-08-01,82.4,91,0.8,81.6
1600,Louisiana,1905-09-01,78.7,96,1.5,77.2
1600,Louisiana,1905-10-01,67.1,55,-0.4,67.5
1600,Louisiana,1905-11-01,60.5,99,3.1,57.4
1600,Louisiana,1905-12-01,45.1,5,-5.8,50.9
1600,Louisiana,1906-01-01,49.5,69,0.2,49.3
1600,Louisiana,1906-02-01,48.7,23,-3.7,52.4
1600,Louisiana,1906-03-01,55.4,22,-3.6,59
1600,Louisiana,1906-04-01,67.2,85,0.9,66.3
1600,Louisiana,1906-05-01,73.5,58,0.1,73.4
1600,Louisiana,1906-06-01,81.5,111,1.7,79.8
1600,Louisiana,1906-07-01,81.1,28,-0.8,81.9
1600,Louisiana,1906-08-01,81.6,68,0.0,81.6
1600,Louisiana,1906-09-01,79.6,109,2.4,77.2
1600,Louisiana,1906-10-01,63.4,7,-4.0,67.4
1600,Louisiana,1906-11-01,59.8,90,2.4,57.4
1600,Louisiana,1906-12-01,55.1,114,4.2,50.9
1600,Louisiana,1907-01-01,59.0,126,9.7,49.3
1600,Louisiana,1907-02-01,54.5,90,2.1,52.4
1600,Louisiana,1907-03-01,68.4,127,9.4,59
1600,Louisiana,1907-04-01,63.4,13,-2.9,66.3
1600,Louisiana,1907-05-01,70.5,6,-2.9,73.4
1600,Louisiana,1907-06-01,78.9,29,-0.9,79.8
1600,Louisiana,1907-07-01,82.7,96,0.8,81.9
1600,Louisiana,1907-08-01,82.6,99,1.0,81.6
1600,Louisiana,1907-09-01,78.4,89,1.2,77.2
1600,Louisiana,1907-10-01,67.9,70,0.4,67.5
1600,Louisiana,1907-11-01,54.6,24,-2.8,57.4
1600,Louisiana,1907-12-01,51.7,79,0.8,50.9
1600,Louisiana,1908-01-01,49.4,68,0.1,49.3
1600,Louisiana,1908-02-01,51.4,51,-1.0,52.4
1600,Louisiana,1908-03-01,66.3,123,7.3,59
1600,Louisiana,1908-04-01,71.5,127,5.2,66.3
1600,Louisiana,1908-05-01,73.9,75,0.5,73.4
1600,Louisiana,1908-06-01,80.7,95,0.9,79.8
1600,Louisiana,1908-07-01,81.2,31,-0.7,81.9
1600,Louisiana,1908-08-01,81.5,56,-0.1,81.6
1600,Louisiana,1908-09-01,76.8,51,-0.4,77.2
1600,Louisiana,1908-10-01,63.0,5,-4.4,67.4
1600,Louisiana,1908-11-01,59.6,86,2.2,57.4
1600,Louisiana,1908-12-01,54.7,108,3.8,50.9
1600,Louisiana,1909-01-01,53.8,108,4.5,49.3
1600,Louisiana,1909-02-01,53.5,78,1.1,52.4
1600,Louisiana,1909-03-01,60.6,84,1.6,59
1600,Louisiana,1909-04-01,66.1,60,-0.2,66.3
1600,Louisiana,1909-05-01,72.3,36,-1.1,73.4
1600,Louisiana,1909-06-01,80.0,72,0.2,79.8
1600,Louisiana,1909-07-01,83.7,122,1.8,81.9
1600,Louisiana,1909-08-01,82.9,105,1.3,81.6
1600,Louisiana,1909-09-01,77.6,74,0.4,77.2
1600,Louisiana,1909-10-01,68.1,75,0.6,67.5
1600,Louisiana,1909-11-01,63.5,124,6.1,57.4
1600,Louisiana,1909-12-01,45.1,5,-5.8,50.9
1600,Louisiana,1910-01-01,50.5,78,1.2,49.3
1600,Louisiana,1910-02-01,49.0,27,-3.4,52.4
1600,Louisiana,1910-03-01,63.8,114,4.8,59
1600,Louisiana,1910-04-01,65.3,44,-1.0,66.3
1600,Louisiana,1910-05-01,72.2,30,-1.2,73.4
1600,Louisiana,1910-06-01,77.8,8,-2.0,79.8
1600,Louisiana,1910-07-01,81.2,31,-0.7,81.9
1600,Louisiana,1910-08-01,82.5,94,0.9,81.6
1600,Louisiana,1910-09-01,79.3,104,2.1,77.2
1600,Louisiana,1910-10-01,68.4,79,1.0,67.4
1600,Louisiana,1910-11-01,58.1,71,0.7,57.4
1600,Louisiana,1910-12-01,50.2,53,-0.7,50.9
1600,Louisiana,1911-01-01,57.1,124,7.8,49.3
1600,Louisiana,1911-02-01,60.0,123,7.6,52.4
1600,Louisiana,1911-03-01,63.5,110,4.5,59
1600,Louisiana,1911-04-01,68.6,102,2.3,66.3
1600,Louisiana,1911-05-01,74.0,78,0.6,73.4
1600,Louisiana,1911-06-01,82.9,122,3.1,79.8
1600,Louisiana,1911-07-01,80.1,6,-1.8,81.9
1600,Louisiana,1911-08-01,81.2,45,-0.4,81.6
1600,Louisiana,1911-09-01,82.1,126,4.9,77.2
1600,Louisiana,1911-10-01,69.5,101,2.0,67.5
1600,Louisiana,1911-11-01,54.2,17,-3.2,57.4
1600,Louisiana,1911-12-01,52.0,85,1.1,50.9
1600,Louisiana,1912-01-01,44.8,17,-4.5,49.3
1600,Louisiana,1912-02-01,46.5,11,-5.9,52.4
1600,Louisiana,1912-03-01,55.7,23,-3.3,59
1600,Louisiana,1912-04-01,68.2,100,1.9,66.3
1600,Louisiana,1912-05-01,74.6,92,1.2,73.4
1600,Louisiana,1912-06-01,77.6,7,-2.2,79.8
1600,Louisiana,1912-07-01,82.4,84,0.5,81.9
1600,Louisiana,1912-08-01,81.5,56,-0.1,81.6
1600,Louisiana,1912-09-01,79.4,106,2.2,77.2
1600,Louisiana,1912-10-01,69.5,101,2.0,67.5
1600,Louisiana,1912-11-01,54.7,25,-2.7,57.4
1600,Louisiana,1912-12-01,49.8,45,-1.1,50.9
1600,Louisiana,1913-01-01,54.3,112,5.0,49.3
1600,Louisiana,1913-02-01,50.0,36,-2.4,52.4
1600,Louisiana,1913-03-01,57.8,46,-1.2,59
1600,Louisiana,1913-04-01,64.6,26,-1.7,66.3
1600,Louisiana,1913-05-01,72.5,38,-0.9,73.4
1600,Louisiana,1913-06-01,78.5,19,-1.3,79.8
1600,Louisiana,1913-07-01,81.8,55,-0.1,81.9
1600,Louisiana,1913-08-01,81.4,52,-0.2,81.6
1600,Louisiana,1913-09-01,75.0,12,-2.2,77.2
1600,Louisiana,1913-10-01,64.6,14,-2.8,67.4
1600,Louisiana,1913-11-01,62.2,117,4.8,57.4
1600,Louisiana,1913-12-01,50.2,53,-0.7,50.9
1600,Louisiana,1914-01-01,52.6,96,3.3,49.3
1600,Louisiana,1914-02-01,48.9,26,-3.5,52.4
1600,Louisiana,1914-03-01,54.8,14,-4.2,59
1600,Louisiana,1914-04-01,66.1,60,-0.2,66.3
1600,Louisiana,1914-05-01,73.6,60,0.2,73.4
1600,Louisiana,1914-06-01,83.2,123,3.4,79.8
1600,Louisiana,1914-07-01,83.1,108,1.2,81.9
1600,Louisiana,1914-08-01,80.7,26,-0.9,81.6
1600,Louisiana,1914-09-01,77.0,54,-0.2,77.2
1600,Louisiana,1914-10-01,67.5,62,0.0,67.5
1600,Louisiana,1914-11-01,56.9,60,-0.5,57.4
1600,Louisiana,1914-12-01,45.7,7,-5.2,50.9
1600,Louisiana,1915-01-01,46.6,30,-2.7,49.3
1600,Louisiana,1915-02-01,52.1,57,-0.3,52.4
1600,Louisiana,1915-03-01,50.0,1,-9.0,59
1600,Louisiana,1915-04-01,66.6,72,0.3,66.3
1600,Louisiana,1915-05-01,75.1,101,1.7,73.4
1600,Louisiana,1915-06-01,81.6,115,1.8,79.8
1600,Louisiana,1915-07-01,81.9,61,0.0,81.9
1600,Louisiana,1915-08-01,80.2,16,-1.4,81.6
1600,Louisiana,1915-09-01,78.5,91,1.3,77.2
1600,Louisiana,1915-10-01,69.0,88,1.6,67.4
1600,Louisiana,1915-11-01,60.3,96,2.9,57.4
1600,Louisiana,1915-12-01,50.8,69,-0.1,50.9
1600,Louisiana,1916-01-01,55.4,120,6.1,49.3
1600,Louisiana,1916-02-01,52.2,59,-0.2,52.4
1600,Louisiana,1916-03-01,60.4,77,1.4,59
1600,Louisiana,1916-04-01,64.3,20,-2.0,66.3
1600,Louisiana,1916-05-01,74.6,92,1.2,73.4
1600,Louisiana,1916-06-01,79.8,54,0.0,79.8
1600,Louisiana,1916-07-01,81.9,61,0.0,81.9
1600,Louisiana,1916-08-01,81.7,71,0.1,81.6
1600,Louisiana,1916-09-01,76.0,35,-1.2,77.2
1600,Louisiana,1916-10-01,66.7,44,-0.8,67.5
1600,Louisiana,1916-11-01,56.6,53,-0.8,57.4
1600,Louisiana,1916-12-01,52.0,85,1.1,50.9
1600,Louisiana,1917-01-01,52.9,97,3.6,49.3
1600,Louisiana,1917-02-01,53.9,83,1.5,52.4
1600,Louisiana,1917-03-01,60.6,84,1.6,59
1600,Louisiana,1917-04-01,64.7,30,-1.6,66.3
1600,Louisiana,1917-05-01,69.2,1,-4.2,73.4
1600,Louisiana,1917-06-01,79.5,48,-0.3,79.8
1600,Louisiana,1917-07-01,82.6,94,0.7,81.9
1600,Louisiana,1917-08-01,81.0,36,-0.6,81.6
1600,Louisiana,1917-09-01,75.0,12,-2.2,77.2
1600,Louisiana,1917-10-01,62.5,3,-5.0,67.5
1600,Louisiana,1917-11-01,53.4,9,-4.0,57.4
1600,Louisiana,1917-12-01,46.2,8,-4.7,50.9
1600,Louisiana,1918-01-01,41.3,5,-8.0,49.3
1600,Louisiana,1918-02-01,57.3,111,4.9,52.4
1600,Louisiana,1918-03-01,64.8,119,5.8,59
1600,Louisiana,1918-04-01,65.2,41,-1.1,66.3
1600,Louisiana,1918-05-01,74.8,97,1.4,73.4
1600,Louisiana,1918-06-01,82.4,121,2.6,79.8
1600,Louisiana,1918-07-01,82.1,69,0.2,81.9
1600,Louisiana,1918-08-01,81.6,68,0.0,81.6
1600,Louisiana,1918-09-01,72.9,1,-4.3,77.2
1600,Louisiana,1918-10-01,70.4,109,3.0,67.4
1600,Louisiana,1918-11-01,55.2,36,-2.2,57.4
1600,Louisiana,1918-12-01,53.2,96,2.3,50.9
1600,Louisiana,1919-01-01,46.9,35,-2.4,49.3
1600,Louisiana,1919-02-01,52.1,57,-0.3,52.4
1600,Louisiana,1919-03-01,59.8,69,0.8,59
1600,Louisiana,1919-04-01,65.4,47,-0.9,66.3
1600,Louisiana,1919-05-01,71.4,12,-2.0,73.4
1600,Louisiana,1919-06-01,78.2,14,-1.6,79.8
1600,Louisiana,1919-07-01,81.6,46,-0.3,81.9
1600,Louisiana,1919-08-01,82.3,88,0.7,81.6
1600,Louisiana,1919-09-01,77.3,66,0.1,77.2
1600,Louisiana,1919-10-01,74.8,127,7.4,67.4
1600,Louisiana,1919-11-01,60.5,99,3.1,57.4
1600,Louisiana,1919-12-01,51.6,78,0.7,50.9
1600,Louisiana,1920-01-01,50.6,80,1.3,49.3
1600,Louisiana,1920-02-01,52.7,67,0.3,52.4
1600,Louisiana,1920-03-01,57.2,35,-1.8,59
1600,Louisiana,1920-04-01,65.8,54,-0.5,66.3
1600,Louisiana,1920-05-01,76.0,114,2.6,73.4
1600,Louisiana,1920-06-01,78.0,12,-1.8,79.8
1600,Louisiana,1920-07-01,81.3,38,-0.6,81.9
1600,Louisiana,1920-08-01,79.9,12,-1.7,81.6
1600,Louisiana,1920-09-01,79.4,106,2.2,77.2
1600,Louisiana,1920-10-01,67.0,51,-0.4,67.4
1600,Louisiana,1920-11-01,52.8,3,-4.6,57.4
1600,Louisiana,1920-12-01,49.4,35,-1.5,50.9
1600,Louisiana,1921-01-01,55.2,117,5.9,49.3
1600,Louisiana,1921-02-01,55.6,98,3.2,52.4
1600,Louisiana,1921-03-01,67.6,126,8.6,59
1600,Louisiana,1921-04-01,64.7,30,-1.6,66.3
1600,Louisiana,1921-05-01,72.8,44,-0.6,73.4
1600,Louisiana,1921-06-01,80.0,72,0.2,79.8
1600,Louisiana,1921-07-01,82.0,64,0.1,81.9
1600,Louisiana,1921-08-01,82.8,103,1.2,81.6
1600,Louisiana,1921-09-01,81.3,123,4.1,77.2
1600,Louisiana,1921-10-01,66.4,36,-1.0,67.4
1600,Louisiana,1921-11-01,62.6,119,5.2,57.4
1600,Louisiana,1921-12-01,56.0,118,5.1,50.9
1600,Louisiana,1922-01-01,48.8,57,-0.5,49.3
1600,Louisiana,1922-02-01,57.1,109,4.7,52.4
1600,Louisiana,1922-03-01,58.5,56,-0.5,59
1600,Louisiana,1922-04-01,69.4,110,3.1,66.3
1600,Louisiana,1922-05-01,74.6,92,1.2,73.4
1600,Louisiana,1922-06-01,80.0,72,0.2,79.8
1600,Louisiana,1922-07-01,81.2,31,-0.7,81.9
1600,Louisiana,1922-08-01,80.7,26,-0.9,81.6
1600,Louisiana,1922-09-01,77.9,81,0.7,77.2
1600,Louisiana,1922-10-01,66.9,48,-0.6,67.5
1600,Louisiana,1922-11-01,60.6,102,3.2,57.4
1600,Louisiana,1922-12-01,57.9,122,7.0,50.9
1600,Louisiana,1923-01-01,56.0,121,6.7,49.3
1600,Louisiana,1923-02-01,52.2,59,-0.2,52.4
1600,Louisiana,1923-03-01,57.1,34,-1.9,59
1600,Louisiana,1923-04-01,67.0,79,0.7,66.3
1600,Louisiana,1923-05-01,72.0,25,-1.4,73.4
1600,Louisiana,1923-06-01,79.0,32,-0.8,79.8
1600,Louisiana,1923-07-01,80.1,6,-1.8,81.9
1600,Louisiana,1923-08-01,81.0,36,-0.6,81.6
1600,Louisiana,1923-09-01,76.8,51,-0.4,77.2
1600,Louisiana,1923-10-01,65.6,24,-1.8,67.4
1600,Louisiana,1923-11-01,54.5,22,-2.9,57.4
1600,Louisiana,1923-12-01,56.9,121,6.0,50.9
1600,Louisiana,1924-01-01,44.8,17,-4.5,49.3
1600,Louisiana,1924-02-01,50.8,45,-1.6,52.4
1600,Louisiana,1924-03-01,54.6,13,-4.4,59
1600,Louisiana,1924-04-01,66.4,67,0.1,66.3
1600,Louisiana,1924-05-01,70.4,5,-3.0,73.4
1600,Louisiana,1924-06-01,81.6,115,1.8,79.8
1600,Louisiana,1924-07-01,82.3,81,0.4,81.9
1600,Louisiana,1924-08-01,84.1,122,2.5,81.6
1600,Louisiana,1924-09-01,76.3,44,-0.9,77.2
1600,Louisiana,1924-10-01,68.0,73,0.6,67.4
1600,Louisiana,1924-11-01,60.2,95,2.8,57.4
1600,Louisiana,1924-12-01,50.6,61,-0.3,50.9
1600,Louisiana,1925-01-01,49.0,60,-0.3,49.3
1600,Louisiana,1925-02-01,57.0,108,4.6,52.4
1600,Louisiana,1925-03-01,61.5,90,2.5,59
1600,Louisiana,1925-04-01,70.1,117,3.8,66.3
1600,Louisiana,1925-05-01,72.0,25,-1.4,73.4
1600,Louisiana,1925-06-01,81.4,108,1.6,79.8
1600,Louisiana,1925-07-01,82.9,103,1.0,81.9
1600,Louisiana,1925-08-01,81.6,68,0.0,81.6
1600,Louisiana,1925-09-01,81.5,125,4.3,77.2
1600,Louisiana,1925-10-01,67.8,69,0.4,67.4
1600,Louisiana,1925-11-01,56.3,49,-1.1,57.4
1600,Louisiana,1925-12-01,47.2,14,-3.7,50.9
1600,Louisiana,1926-01-01,47.5,44,-1.8,49.3
1600,Louisiana,1926-02-01,55.1,94,2.7,52.4
1600,Louisiana,1926-03-01,54.4,8,-4.6,59
1600,Louisiana,1926-04-01,63.3,12,-3.0,66.3
1600,Louisiana,1926-05-01,72.0,25,-1.4,73.4
1600,Louisiana,1926-06-01,79.4,45,-0.4,79.8
1600,Louisiana,1926-07-01,81.0,23,-0.9,81.9
1600,Louisiana,1926-08-01,82.0,82,0.4,81.6
1600,Louisiana,1926-09-01,80.3,117,3.1,77.2
1600,Louisiana,1926-10-01,71.1,118,3.6,67.5
1600,Louisiana,1926-11-01,53.2,7,-4.2,57.4
1600,Louisiana,1926-12-01,54.8,110,3.9,50.9
1600,Louisiana,1927-01-01,54.3,112,5.0,49.3
1600,Louisiana,1927-02-01,60.7,125,8.3,52.4
1600,Louisiana,1927-03-01,59.6,66,0.6,59
1600,Louisiana,1927-04-01,70.3,120,4.0,66.3
1600,Louisiana,1927-05-01,75.8,112,2.4,73.4
1600,Louisiana,1927-06-01,79.8,54,0.0,79.8
1600,Louisiana,1927-07-01,82.0,64,0.1,81.9
1600,Louisiana,1927-08-01,80.8,30,-0.8,81.6
1600,Louisiana,1927-09-01,78.2,87,1.0,77.2
1600,Louisiana,1927-10-01,69.7,104,2.2,67.5
1600,Louisiana,1927-11-01,64.1,126,6.7,57.4
1600,Louisiana,1927-12-01,49.0,26,-1.9,50.9
1600,Louisiana,1928-01-01,49.2,63,-0.1,49.3
1600,Louisiana,1928-02-01,51.5,52,-0.9,52.4
1600,Louisiana,1928-03-01,60.7,86,1.7,59
1600,Louisiana,1928-04-01,62.1,4,-4.2,66.3
1600,Louisiana,1928-05-01,72.2,30,-1.2,73.4
1600,Louisiana,1928-06-01,78.5,19,-1.3,79.8
1600,Louisiana,1928-07-01,81.7,51,-0.2,81.9
1600,Louisiana,1928-08-01,82.7,102,1.1,81.6
1600,Louisiana,1928-09-01,75.1,17,-2.1,77.2
1600,Louisiana,1928-10-01,70.8,116,3.4,67.4
1600,Louisiana,1928-11-01,56.1,46,-1.3,57.4
1600,Louisiana,1928-12-01,49.5,38,-1.4,50.9
1600,Louisiana,1929-01-01,51.5,88,2.2,49.3
1600,Louisiana,1929-02-01,47.6,15,-4.8,52.4
1600,Louisiana,1929-03-01,62.1,98,3.1,59
1600,Louisiana,1929-04-01,69.8,114,3.5,66.3
1600,Louisiana,1929-05-01,73.4,56,0.0,73.4
1600,Louisiana,1929-06-01,79.3,41,-0.5,79.8
1600,Louisiana,1929-07-01,81.3,38,-0.6,81.9
1600,Louisiana,1929-08-01,81.6,68,0.0,81.6
1600,Louisiana,1929-09-01,77.0,54,-0.2,77.2
1600,Louisiana,1929-10-01,67.4,60,0.0,67.4
1600,Louisiana,1929-11-01,53.0,5,-4.4,57.4
1600,Louisiana,1929-12-01,49.3,33,-1.6,50.9
1600,Louisiana,1930-01-01,47.1,40,-2.2,49.3
1600,Louisiana,1930-02-01,57.7,117,5.3,52.4
1600,Louisiana,1930-03-01,55.7,23,-3.3,59
1600,Louisiana,1930-04-01,68.6,102,2.3,66.3
1600,Louisiana,1930-05-01,74.0,78,0.6,73.4
1600,Louisiana,1930-06-01,78.7,25,-1.1,79.8
1600,Louisiana,1930-07-01,83.4,113,1.5,81.9
